pathway,time_days,n_at_risk,events,censored,survival,estimator_note
mhspc_mcspc,71.0,764,14,0,0.3288031565103024,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,72.0,750,19,0,0.3204734765453747,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,73.0,731,10,0,0.3160894344585707,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,74.0,721,12,0,0.3108285839544058,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,75.0,709,18,0,0.30293730819815856,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,76.0,691,18,0,0.2950460324419113,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,77.0,673,11,0,0.29022358614642685,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,78.0,662,5,0,0.28803156510302486,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,79.0,657,14,0,0.28189390618149923,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,80.0,643,2,0,0.2810170977641384,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,81.0,641,10,0,0.27663305567733437,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,82.0,631,11,0,0.27181060938185,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,83.0,620,7,0,0.26874177992108716,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,84.0,613,1,0,0.26830337571240676,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,85.0,612,8,0,0.26479614204296353,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,86.0,604,5,0,0.26260412099956154,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,87.0,599,8,0,0.2590968873301183,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,88.0,591,3,0,0.2577816747040771,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,89.0,588,5,0,0.2555896536606751,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,90.0,583,2,0,0.2547128452433143,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,91.0,581,3,0,0.25339763261727305,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,92.0,578,6,0,0.2507672073651906,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,93.0,572,4,0,0.24901359053046898,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,94.0,568,3,0,0.24769837790442775,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,95.0,565,1,0,0.24725997369574737,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,96.0,564,1,1,0.24682156948706696,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,97.0,562,1,0,0.2463823851997234,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,99.0,561,5,0,0.24418646376300573,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,100.0,556,2,1,0.24330809518831867,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,101.0,553,2,0,0.24242813824369547,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,103.0,551,2,0,0.24154818129907224,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,104.0,549,1,0,0.24110820282676063,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,105.0,548,5,0,0.2389083104652026,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,106.0,543,1,0,0.238468331992891,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,107.0,542,1,0,0.23802835352057938,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,108.0,541,2,0,0.23714839657595616,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,109.0,539,0,1,0.23714839657595616,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,110.0,538,1,0,0.23670760029979268,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,115.0,537,1,0,0.23626680402362918,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,116.0,536,1,0,0.23582600774746568,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,117.0,535,1,0,0.23538521147130217,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,118.0,534,1,0,0.23494441519513867,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,120.0,533,2,0,0.2340628226428117,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,121.0,531,1,0,0.2336220263666482,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,129.0,530,1,0,0.23318123009048472,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,131.0,529,0,2,0.23318123009048472,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,133.0,527,1,0,0.23273876096317828,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,135.0,526,0,1,0.23273876096317828,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,140.0,525,1,0,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,141.0,524,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,143.0,523,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,146.0,522,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,160.0,521,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,163.0,520,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,171.0,519,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,189.0,518,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,190.0,517,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,196.0,516,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,205.0,515,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,208.0,514,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,210.0,513,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,238.0,512,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,249.0,511,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,260.0,510,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,264.0,509,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,269.0,507,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,310.0,506,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,315.0,505,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,329.0,503,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,331.0,502,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,332.0,501,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,334.0,500,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,340.0,499,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,346.0,498,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,347.0,497,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,350.0,496,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,360.0,495,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,365.0,494,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,366.0,493,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,378.0,492,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,384.0,491,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,388.0,490,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,404.0,489,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,408.0,488,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,425.0,487,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,453.0,486,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,459.0,485,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,471.0,484,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,474.0,483,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,475.0,482,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,476.0,480,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,478.0,479,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,481.0,478,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,482.0,477,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,486.0,476,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,489.0,475,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,491.0,474,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,493.0,473,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,495.0,472,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,500.0,471,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,501.0,470,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,502.0,469,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,503.0,468,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,508.0,467,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,511.0,466,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,512.0,465,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,514.0,464,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,531.0,463,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,534.0,462,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,536.0,461,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,542.0,460,0,3,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,547.0,457,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,548.0,456,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,549.0,454,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,554.0,453,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,555.0,452,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,573.0,451,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,577.0,450,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,587.0,449,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,589.0,448,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,593.0,447,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,599.0,446,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,602.0,445,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,603.0,444,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,608.0,443,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,609.0,442,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,610.0,441,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,613.0,440,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,616.0,439,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,617.0,438,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,618.0,437,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,628.0,436,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,640.0,435,0,3,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,647.0,432,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,664.0,431,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,670.0,430,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,679.0,429,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,682.0,428,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,684.0,426,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,688.0,425,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,696.0,424,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,706.0,423,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,707.0,422,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,708.0,421,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,709.0,420,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,711.0,419,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,712.0,418,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,713.0,417,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,717.0,416,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,722.0,415,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,726.0,414,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,733.0,413,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,735.0,412,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,736.0,411,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,739.0,410,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,740.0,408,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,746.0,407,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,751.0,406,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,756.0,405,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,761.0,404,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,762.0,403,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,763.0,402,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,764.0,401,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,767.0,400,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,770.0,399,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,774.0,398,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,780.0,396,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,795.0,395,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,798.0,393,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,802.0,392,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,803.0,391,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,816.0,390,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,824.0,389,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,829.0,388,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,831.0,387,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,832.0,386,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,839.0,385,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,848.0,384,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,856.0,383,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,860.0,382,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,866.0,381,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,869.0,380,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,871.0,379,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,879.0,378,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,888.0,377,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,890.0,376,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,909.0,374,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,910.0,373,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,914.0,372,0,1,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,921.0,371,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,923.0,369,0,2,0.23229544903753413,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
