variable,missingness_indicator,grouping_dimension,group_value,group_n,missing_n,observed_n,missing_rate,overall_missing_rate,delta_vs_overall,between_group_range_percentage_points,appears_associated_with_outcome,missingness_mechanism,interpretation
initial_regimen,initial_regimen__missing,active_surveillance_vs_advanced,localized_or_other_non_as,2101,2101,0,1.0,0.7908,0.20920000000000005,61.56821378340366,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,care_setting,academic_oncology,2034,1590,444,0.7817109144542773,0.7908,-0.00908908554572263,1.5277373331556432,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,care_setting,community_oncology,885,696,189,0.7864406779661017,0.7908,-0.004359322033898216,1.5277373331556432,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,care_setting,community_urology,5288,4193,1095,0.7929273827534039,0.7908,0.0021273827534039613,1.5277373331556432,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,care_setting,mixed_pathway,1793,1429,364,0.7969882877858337,0.7908,0.0061882877858338015,1.5277373331556432,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,provider_specialty,urology,10000,7908,2092,0.7908,0.7908,0.0,0.0,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,calendar_period,2019-2020,3460,2721,739,0.7864161849710982,0.7908,-0.0043838150289017275,0.9954782770837278,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,calendar_period,2021-2022,3472,2765,707,0.7963709677419355,0.7908,0.005570967741935551,0.9954782770837278,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,calendar_period,2023-2024,3068,2422,646,0.7894393741851369,0.7908,-0.00136062581486307,0.9954782770837278,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,initiation_outcome,INITIATED_WITHIN_90D,1700,0,1700,0.0,0.7908,-0.7908,95.58232931726907,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,initiation_outcome,NOT_ELIGIBLE,7719,7378,341,0.9558232931726908,0.7908,0.16502329317269082,95.58232931726907,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,initiation_outcome,NOT_INITIATED_WITHIN_90D,581,530,51,0.9122203098106713,0.7908,0.12142030981067131,95.58232931726907,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,persistence_outcome,CENSORED_NOT_EVALUABLE,90,0,90,0.0,0.7908,-0.7908,95.8661655958298,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,persistence_outcome,DISCONTINUED,587,0,587,0.0,0.7908,-0.7908,95.8661655958298,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,persistence_outcome,NOT_APPLICABLE,8249,7908,341,0.958661655958298,0.7908,0.16786165595829805,95.8661655958298,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,persistence_outcome,PERSISTENT,970,0,970,0.0,0.7908,-0.7908,95.8661655958298,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,persistence_outcome,SWITCHED,104,0,104,0.0,0.7908,-0.7908,95.8661655958298,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,market,AU,800,709,91,0.88625,0.8249,0.061350000000000016,8.791666666666664,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,market,CA,900,779,121,0.8655555555555555,0.8249,0.040655555555555556,8.791666666666664,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,market,CN,1200,958,242,0.7983333333333333,0.8249,-0.026566666666666627,8.791666666666664,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,market,DE,1800,1490,310,0.8277777777777777,0.8249,0.002877777777777757,8.791666666666664,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,market,FR,1100,917,183,0.8336363636363636,0.8249,0.008736363636363653,8.791666666666664,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,market,JP,1600,1312,288,0.82,0.8249,-0.0049000000000000155,8.791666666666664,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,market,US,2600,2084,516,0.8015384615384615,0.8249,-0.023361538461538434,8.791666666666664,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,disease_state,localized,5055,5055,0,1.0,0.8249,0.17510000000000003,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,disease_state,locally_advanced,1729,1729,0,1.0,0.8249,0.17510000000000003,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,disease_state,mCRPC,362,241,121,0.6657458563535912,0.8249,-0.15915414364640879,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,disease_state,mHSPC,2192,562,1630,0.2563868613138686,0.8249,-0.5685131386861313,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,disease_state,metastatic_other,290,290,0,1.0,0.8249,0.17510000000000003,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,disease_state,unknown,372,372,0,1.0,0.8249,0.17510000000000003,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,active_surveillance_vs_advanced,active_surveillance,5055,5055,0,1.0,0.8249,0.17510000000000003,61.56821378340366,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,active_surveillance_vs_advanced,advanced_disease,2844,1093,1751,0.3843178621659634,0.8249,-0.44058213783403655,61.56821378340366,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,active_surveillance_vs_advanced,localized_or_other_non_as,2101,2101,0,1.0,0.8249,0.17510000000000003,61.56821378340366,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,care_setting,academic_oncology,2034,1657,377,0.8146509341199607,0.8249,-0.010249065880039265,2.0262618585003,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,care_setting,community_oncology,885,729,156,0.823728813559322,0.8249,-0.0011711864406779293,2.0262618585003,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,care_setting,community_urology,5288,4366,922,0.825642965204236,0.8249,0.0007429652042360013,2.0262618585003,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,care_setting,mixed_pathway,1793,1497,296,0.8349135527049637,0.8249,0.010013552704963735,2.0262618585003,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,provider_specialty,urology,10000,8249,1751,0.8249,0.8249,0.0,0.0,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,calendar_period,2019-2020,3460,2843,617,0.8216763005780346,0.8249,-0.0032236994219653203,0.608867638049071,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,calendar_period,2021-2022,3472,2874,598,0.8277649769585254,0.8249,0.0028649769585253893,0.608867638049071,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,calendar_period,2023-2024,3068,2532,536,0.8252933507170795,0.8249,0.0003933507170795769,0.608867638049071,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,initiation_outcome,INITIATED_WITHIN_90D,1700,0,1700,0.0,0.8249,-0.8249,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,initiation_outcome,NOT_ELIGIBLE,7719,7719,0,1.0,0.8249,0.17510000000000003,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,initiation_outcome,NOT_INITIATED_WITHIN_90D,581,530,51,0.9122203098106713,0.8249,0.08732030981067129,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,persistence_outcome,CENSORED_NOT_EVALUABLE,90,0,90,0.0,0.8249,-0.8249,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,persistence_outcome,DISCONTINUED,587,0,587,0.0,0.8249,-0.8249,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,persistence_outcome,NOT_APPLICABLE,8249,8249,0,1.0,0.8249,0.17510000000000003,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,persistence_outcome,PERSISTENT,970,0,970,0.0,0.8249,-0.8249,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
event_coverage_until_date,event_coverage_until_date__missing,persistence_outcome,SWITCHED,104,0,104,0.0,0.8249,-0.8249,100.0,True,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,market,AU,800,599,201,0.74875,0.7467,0.0020499999999999963,3.472222222222221,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,market,CA,900,685,215,0.7611111111111111,0.7467,0.014411111111111041,3.472222222222221,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,market,CN,1200,875,325,0.7291666666666666,0.7467,-0.0175333333333334,3.472222222222221,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,market,DE,1800,1375,425,0.7638888888888888,0.7467,0.01718888888888881,3.472222222222221,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,market,FR,1100,817,283,0.7427272727272727,0.7467,-0.00397272727272735,3.472222222222221,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,market,JP,1600,1200,400,0.75,0.7467,0.0032999999999999696,3.472222222222221,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,market,US,2600,1916,684,0.7369230769230769,0.7467,-0.009776923076923127,3.472222222222221,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,disease_state,localized,5055,4148,907,0.8205736894164194,0.7467,0.07387368941641936,54.28325313372542,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,disease_state,locally_advanced,1729,1391,338,0.8045112781954887,0.7467,0.0578112781954887,54.28325313372542,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,disease_state,mCRPC,362,111,251,0.30662983425414364,0.7467,-0.4400701657458564,54.28325313372542,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,disease_state,mHSPC,2192,1339,853,0.6108576642335767,0.7467,-0.13584233576642335,54.28325313372542,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,disease_state,metastatic_other,290,162,128,0.5586206896551724,0.7467,-0.1880793103448276,54.28325313372542,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,disease_state,unknown,372,316,56,0.8494623655913979,0.7467,0.10276236559139784,54.28325313372542,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,active_surveillance_vs_advanced,active_surveillance,5055,4148,907,0.8205736894164194,0.7467,0.07387368941641936,25.376637577366267,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,active_surveillance_vs_advanced,advanced_disease,2844,1612,1232,0.5668073136427567,0.7467,-0.17989268635724331,25.376637577366267,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,active_surveillance_vs_advanced,localized_or_other_non_as,2101,1707,394,0.8124702522608281,0.7467,0.06577025226082811,25.376637577366267,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,care_setting,academic_oncology,2034,1504,530,0.7394296951819076,0.7467,-0.007270304818092432,2.102228221922231,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,care_setting,community_oncology,885,673,212,0.7604519774011299,0.7467,0.013751977401129878,2.102228221922231,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,care_setting,community_urology,5288,3936,1352,0.7443267776096822,0.7467,-0.0023732223903177863,2.102228221922231,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,care_setting,mixed_pathway,1793,1354,439,0.7551589514779699,0.7467,0.008458951477969823,2.102228221922231,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,provider_specialty,urology,10000,7467,2533,0.7467,0.7467,0.0,0.0,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,calendar_period,2019-2020,3460,2569,891,0.742485549132948,0.7467,-0.0042144508670520775,0.7514450867052047,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,calendar_period,2021-2022,3472,2597,875,0.7479838709677419,0.7467,0.0012838709677418514,0.7514450867052047,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,calendar_period,2023-2024,3068,2301,767,0.75,0.7467,0.0032999999999999696,0.7514450867052047,False,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,initiation_outcome,INITIATED_WITHIN_90D,1700,1010,690,0.5941176470588235,0.7467,-0.1525823529411765,31.2753317417134,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,initiation_outcome,NOT_ELIGIBLE,7719,6174,1545,0.7998445394481151,0.7467,0.053144539448115036,31.2753317417134,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,initiation_outcome,NOT_INITIATED_WITHIN_90D,581,283,298,0.48709122203098104,0.7467,-0.259608777969019,31.2753317417134,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,persistence_outcome,CENSORED_NOT_EVALUABLE,90,61,29,0.6777777777777778,0.7467,-0.06892222222222222,21.830000012497607,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,persistence_outcome,DISCONTINUED,587,367,220,0.6252129471890971,0.7467,-0.12148705281090288,21.830000012497607,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,persistence_outcome,NOT_APPLICABLE,8249,6427,1822,0.7791247423930173,0.7467,0.03242474239301729,21.830000012497607,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,persistence_outcome,PERSISTENT,970,544,426,0.5608247422680412,0.7467,-0.1858752577319588,21.830000012497607,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
progression_date,progression_date__missing,persistence_outcome,SWITCHED,104,68,36,0.6538461538461539,0.7467,-0.09285384615384618,21.830000012497607,True,structural when no progression event is observed,descriptive association only; no imputation or causal claim
