analysis_type,target,feature_name,feature_type,level,n,event_n,event_rate,reference_n,reference_event_rate,positive_group_mean,negative_group_mean,standardized_mean_difference,log_odds_coefficient,odds_ratio,ci_lower,ci_upper,association_direction,magnitude,missingness,small_cell_flag,evidence_type,causal_interpretation_allowed,limitation,risk_difference
UNIVARIATE_ASSOCIATION,switched_treatment,provider_specialty,categorical,urology,245,27,0.11020408163265306,829.0,0.09288299155609167,,,,0.20052305040061033,1.2220417804680004,0.7711613544389714,1.936541690805883,HIGHER_RISK,0.20052305040061033,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.017321090076561393
UNIVARIATE_ASSOCIATION,switched_treatment,provider_volume_band,categorical,HIGH_GE_300,302,28,0.09271523178807947,772.0,0.09844559585492228,,,,-0.05627012128761026,0.9452837601342905,0.6013912861817774,1.4858236354683956,LOWER_RISK,0.05627012128761026,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.005730364066842811
UNIVARIATE_ASSOCIATION,switched_treatment,provider_volume_band,categorical,LOW_LT_150,359,29,0.0807799442896936,715.0,0.1048951048951049,,,,-0.2780999308641569,0.7572211479696627,0.48486329590160254,1.182568100697924,LOWER_RISK,0.2780999308641569,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0241151606054113
UNIVARIATE_ASSOCIATION,switched_treatment,provider_volume_band,categorical,MEDIUM_150_299,413,47,0.11380145278450363,661.0,0.08623298033282904,,,,0.309347911965432,1.3625363307432232,0.9082219061832785,2.0441097489015694,HIGHER_RISK,0.309347911965432,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.027568472451674583
UNIVARIATE_ASSOCIATION,switched_treatment,referral_proxy,categorical,COMPLETED_BY_INDEX,829,77,0.09288299155609167,245.0,0.11020408163265306,,,,-0.20052305040061022,0.8183026276049532,0.5163844417849092,1.2967454790671031,LOWER_RISK,0.20052305040061022,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.017321090076561393
UNIVARIATE_ASSOCIATION,switched_treatment,referral_proxy,categorical,NO_PRE_INDEX_REFERRAL,35,3,0.08571428571428572,1039.0,0.09720885466794996,,,,-0.0042530632956022845,0.9957559681697613,0.32441061481312966,3.056404146075337,LOWER_RISK,0.0042530632956022845,0.0,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.011494568953664241
UNIVARIATE_ASSOCIATION,switched_treatment,referral_proxy,categorical,RECORDED_NOT_COMPLETED_BY_INDEX,210,24,0.11428571428571428,864.0,0.09259259259259259,,,,0.24703126621538066,1.2802191397598788,0.7924945760322325,2.06810380206421,HIGHER_RISK,0.24703126621538066,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.021693121693121695
UNIVARIATE_ASSOCIATION,switched_treatment,prior_hospitalization,categorical,NO,1074,104,0.09683426443202979,0.0,,,,,0.0,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,False,NOT VERIFIED,False,Feature has one observed level and cannot estimate an association.,
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,MISSING,36,6,0.16666666666666666,1038.0,0.09441233140655106,,,,0.7104305938512673,2.0348672713655653,0.8509679473369864,4.865852850313074,HIGHER_RISK,0.7104305938512673,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0722543352601156
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,commercial,84,11,0.13095238095238096,990.0,0.09393939393939393,,,,0.406713313218206,1.5018734766633925,0.7785557355708499,2.89719006212333,HIGHER_RISK,0.406713313218206,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.037012987012987025
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,complementary,8,1,0.125,1066.0,0.09662288930581614,,,,0.621562962714897,1.8618357487922705,0.3187976229053354,10.873457348551828,HIGHER_RISK,0.621562962714897,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.02837711069418386
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,employee_health,69,7,0.10144927536231885,1005.0,0.09651741293532339,,,,0.11167897363233324,1.118153846153846,0.5096603120489076,2.4531398543519742,HIGHER_RISK,0.11167897363233324,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.004931862426995462
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,medicaid,30,5,0.16666666666666666,1044.0,0.09482758620689655,,,,0.7176258840080099,2.049561533155976,0.797141149009053,5.269709741386048,HIGHER_RISK,0.7176258840080099,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.07183908045977011
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,medicare,180,16,0.08888888888888889,894.0,0.09843400447427293,,,,-0.08984884374751195,0.9140693421255989,0.526487932791611,1.5869741929007004,LOWER_RISK,0.08984884374751195,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.00954511558538404
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,medicare_public,39,3,0.07692307692307693,1035.0,0.09758454106280193,,,,-0.12459646367930237,0.8828530940009447,0.28929559137761557,2.6942325041160293,LOWER_RISK,0.12459646367930237,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.020661464139725
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,national_health_insurance,92,4,0.043478260869565216,982.0,0.10183299389002037,,,,-0.8063240939292884,0.4464963318998229,0.16936615295711557,1.177088638545599,LOWER_RISK,0.8063240939292884,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.05835473302045516
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,other,43,4,0.09302325581395349,1031.0,0.09699321047526673,,,,0.05441518741171052,1.0559229170602682,0.3897592834153,2.860671327705181,HIGHER_RISK,0.05441518741171052,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.003969954661313238
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,private,50,3,0.06,1024.0,0.0986328125,,,,-0.39985474138777494,0.6704174228675136,0.22210392654908406,2.023645092042035,LOWER_RISK,0.39985474138777494,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0386328125
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,private_supplemental,7,0,0.0,1067.0,0.09746954076850985,,,,-0.4866647846526547,0.6146730462519936,0.03485578206019956,10.839606270665968,LOWER_RISK,0.4866647846526547,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.09746954076850985
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,provincial_public,60,6,0.1,1014.0,0.09664694280078895,,,,0.10410699433410948,1.1097191822288455,0.4793353698757808,2.5691337230669906,HIGHER_RISK,0.10410699433410948,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.003353057199211057
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,public,96,9,0.09375,978.0,0.09713701431492842,,,,0.004418049515992972,1.0044278234854151,0.49776863288068834,2.0267955551017387,HIGHER_RISK,0.004418049515992972,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0033870143149284243
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,rural,32,2,0.0625,1042.0,0.09788867562380038,,,,-0.28488710157658864,0.7520991603358657,0.20386015466676946,2.774711654185355,LOWER_RISK,0.28488710157658864,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.03538867562380038
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,self_pay_other,13,0,0.0,1061.0,0.09802073515551367,,,,-1.0806982163543937,0.3393584972532341,0.02002779848808927,5.750217115798452,LOWER_RISK,1.0806982163543937,0.0335195530726257,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.09802073515551367
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,statutory,140,15,0.10714285714285714,934.0,0.09528907922912205,,,,0.15422380841118774,1.1667519864675377,0.6592371232085622,2.0649780632806825,HIGHER_RISK,0.15422380841118774,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.011853777913735083
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,urban_employee,55,6,0.10909090909090909,1019.0,0.09617271835132483,,,,0.20577573625878165,1.2284776701020357,0.528399464935235,2.856091813272939,HIGHER_RISK,0.20577573625878165,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.012918190739584251
UNIVARIATE_ASSOCIATION,switched_treatment,insurance_type,categorical,urban_resident,40,6,0.15,1034.0,0.09477756286266925,,,,0.5829358265703773,1.791289634370632,0.7554287879589141,4.24754603656723,HIGHER_RISK,0.5829358265703773,0.0335195530726257,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.05522243713733074
UNIVARIATE_ASSOCIATION,switched_treatment,calendar_period,categorical,2019_2020,348,30,0.08620689655172414,726.0,0.10192837465564739,,,,-0.1758837775875175,0.8387154552063468,0.5390204929868749,1.305040576294227,LOWER_RISK,0.1758837775875175,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.015721478103923242
UNIVARIATE_ASSOCIATION,switched_treatment,calendar_period,categorical,2021_2022,374,33,0.08823529411764706,700.0,0.10142857142857142,,,,-0.1465738363953841,0.863661960294464,0.5612622532489391,1.328990106392989,LOWER_RISK,0.1465738363953841,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.013193277310924359
UNIVARIATE_ASSOCIATION,switched_treatment,calendar_period,categorical,2023_2024,352,41,0.11647727272727272,722.0,0.08725761772853186,,,,0.3247361552678681,1.383665524955448,0.9147943790772646,2.092853135894194,HIGHER_RISK,0.3247361552678681,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.029219654998740865
UNIVARIATE_ASSOCIATION,switched_treatment,age_band,categorical,65_74,463,45,0.09719222462203024,611.0,0.09656301145662848,,,,0.009512556867698469,1.009557945041816,0.6724369351556232,1.5156919424141648,HIGHER_RISK,0.009512556867698469,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0006292131654017652
UNIVARIATE_ASSOCIATION,switched_treatment,age_band,categorical,GE_75,295,30,0.1016949152542373,779.0,0.09499358151476252,,,,0.08421948883872724,1.0878676424120628,0.6975956422830559,1.6964784979648446,HIGHER_RISK,0.08421948883872724,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.006701333739474777
UNIVARIATE_ASSOCIATION,switched_treatment,age_band,categorical,LT_65,316,29,0.09177215189873418,758.0,0.09894459102902374,,,,-0.07373859698260579,0.9289144831557731,0.5938960139422853,1.4529178454806257,LOWER_RISK,0.07373859698260579,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.00717243913028956
UNIVARIATE_ASSOCIATION,restarted_after_gap,age_at_index,numeric,PER_SD,587,217,0.3696763202725724,370.0,0.0,69.67281105990783,69.25675675675676,0.050555385932121395,0.05061826171108412,1.0519212580071937,0.8893847459034151,1.244161582649411,HIGHER_RISK,0.05061826171108412,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,comorbidity_score,numeric,PER_SD,587,217,0.3696763202725724,370.0,0.0,1.847926267281106,1.5405405405405406,0.23828709818369612,0.2362469636192537,1.2664870477729409,1.0711470039680921,1.4974503371008816,HIGHER_RISK,0.2362469636192537,0.0,False,ASSOCIATED,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,frailty_proxy,numeric,PER_SD,587,217,0.3696763202725724,370.0,0.0,0.30068663594470046,0.30965405405405405,-0.057110061425591885,-0.05730926587405875,0.9443019838244033,0.7980870497847257,1.117304480626807,LOWER_RISK,0.05730926587405875,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,access_index,numeric,PER_SD,587,217,0.3696763202725724,370.0,0.0,0.6751198156682029,0.6652135135135135,0.05885392202723578,0.05902000978417564,1.0607964668361491,0.8966394377163969,1.2550074162675646,HIGHER_RISK,0.05902000978417564,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,prior_healthcare_utilization_180d,numeric,PER_SD,587,217,0.3696763202725724,370.0,0.0,2.3179723502304146,2.2621621621621624,0.11227016515161187,0.11186149257503476,1.1183579490373783,0.946194034728289,1.3218477989393074,HIGHER_RISK,0.11186149257503476,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,prior_treatment_count,numeric,PER_SD,587,217,0.3696763202725724,,,,,,,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,,NOT VERIFIED,,Feature has zero variance in this target risk set.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,time_since_diagnosis_days,numeric,PER_SD,587,217,0.3696763202725724,370.0,0.0,49.294930875576036,50.1945945945946,-0.04722599242537431,-0.04733620766784903,0.9537666800083793,0.8062443024748515,1.128281932786224,LOWER_RISK,0.04733620766784903,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,time_since_metastasis_days,numeric,PER_SD,587,217,0.3696763202725724,370.0,0.0,49.294930875576036,50.1945945945946,-0.04722599242537431,-0.04733620766784903,0.9537666800083793,0.8062443024748515,1.128281932786224,LOWER_RISK,0.04733620766784903,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,prior_treatment_status,categorical,NO_PRIOR_TREATMENT,587,217,0.3696763202725724,0.0,,,,,0.0,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,False,NOT VERIFIED,False,Feature has one observed level and cannot estimate an association.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,disease_state,categorical,mHSPC,587,217,0.3696763202725724,0.0,,,,,0.0,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,False,NOT VERIFIED,False,Feature has one observed level and cannot estimate an association.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,metastatic_site,categorical,bone,315,117,0.37142857142857144,272.0,0.36764705882352944,,,,0.015888742429252603,1.0160156396857025,0.7264504456277325,1.4210023358082435,HIGHER_RISK,0.015888742429252603,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0037815126050420034
UNIVARIATE_ASSOCIATION,restarted_after_gap,metastatic_site,categorical,lymph_node,110,43,0.39090909090909093,477.0,0.36477987421383645,,,,0.11409020907322535,1.1208532314549506,0.7334077950995362,1.712978747781787,HIGHER_RISK,0.11409020907322535,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.026129216695254476
UNIVARIATE_ASSOCIATION,restarted_after_gap,metastatic_site,categorical,multiple,100,30,0.3,487.0,0.3839835728952772,,,,-0.3662171176400603,0.6933522458628841,0.43669819490416384,1.1008457155372628,LOWER_RISK,0.3662171176400603,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.08398357289527719
UNIVARIATE_ASSOCIATION,restarted_after_gap,metastatic_site,categorical,unknown,18,9,0.5,569.0,0.3655536028119508,,,,0.5503230003599633,1.7338129496402879,0.6941991261944298,4.330324298763826,HIGHER_RISK,0.5503230003599633,0.0,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.13444639718804918
UNIVARIATE_ASSOCIATION,restarted_after_gap,metastatic_site,categorical,visceral,44,18,0.4090909090909091,543.0,0.3664825046040516,,,,0.1869058532158978,1.205513784461153,0.6492182874360013,2.2384820524161704,HIGHER_RISK,0.1869058532158978,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.04260840448685754
UNIVARIATE_ASSOCIATION,restarted_after_gap,market_code,categorical,AU,22,5,0.22727272727272727,565.0,0.3752212389380531,,,,-0.6485112917188872,0.5228235294117647,0.19757860500736085,1.3834718738721272,LOWER_RISK,0.6485112917188872,0.0,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.14794851166532583
UNIVARIATE_ASSOCIATION,restarted_after_gap,market_code,categorical,CA,39,10,0.2564102564102564,548.0,0.3777372262773723,,,,-0.5347986668422046,0.5857872166632633,0.28366647482613117,1.2096835321002217,LOWER_RISK,0.5347986668422046,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.12132696986711589
UNIVARIATE_ASSOCIATION,restarted_after_gap,market_code,categorical,CN,89,31,0.34831460674157305,498.0,0.37349397590361444,,,,-0.10286597831363747,0.9022478861620953,0.5641378192479938,1.4430006645700773,LOWER_RISK,0.10286597831363747,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.025179369162041387
UNIVARIATE_ASSOCIATION,restarted_after_gap,market_code,categorical,DE,108,41,0.37962962962962965,479.0,0.3674321503131524,,,,0.055626563484370034,1.057202811877033,0.6885177633728963,1.6233100217566627,HIGHER_RISK,0.055626563484370034,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.012197479316477244
UNIVARIATE_ASSOCIATION,restarted_after_gap,market_code,categorical,FR,61,22,0.36065573770491804,526.0,0.37072243346007605,,,,-0.034717932496204966,0.9658778205833792,0.5589255031717809,1.6691311435974567,LOWER_RISK,0.034717932496204966,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.010066695755158006
UNIVARIATE_ASSOCIATION,restarted_after_gap,market_code,categorical,JP,100,43,0.43,487.0,0.35728952772073924,,,,0.3068506087218271,1.359137909555251,0.8795532493496269,2.100220604671911,HIGHER_RISK,0.3068506087218271,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.07271047227926075
UNIVARIATE_ASSOCIATION,restarted_after_gap,market_code,categorical,US,168,65,0.3869047619047619,419.0,0.3627684964200477,,,,0.10443350022437733,1.1100815712362397,0.7684159252230944,1.6036641802296723,HIGHER_RISK,0.10443350022437733,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.024136265484714203
UNIVARIATE_ASSOCIATION,restarted_after_gap,care_setting,categorical,academic_oncology,190,66,0.3473684210526316,397.0,0.380352644836272,,,,-0.1403273997096329,0.8690736543533871,0.6063604747105705,1.2456105702662545,LOWER_RISK,0.1403273997096329,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.03298422378364041
UNIVARIATE_ASSOCIATION,restarted_after_gap,care_setting,categorical,community_oncology,253,101,0.39920948616600793,334.0,0.3473053892215569,,,,0.22178894396426538,1.248307887145571,0.8911424756123666,1.748623394972887,HIGHER_RISK,0.22178894396426538,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.05190409694445103
UNIVARIATE_ASSOCIATION,restarted_after_gap,care_setting,categorical,community_urology,73,24,0.3287671232876712,514.0,0.3754863813229572,,,,-0.19557952081612578,0.8223579463889541,0.49088998674802015,1.3776459293234615,LOWER_RISK,0.19557952081612578,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.04671925803528598
UNIVARIATE_ASSOCIATION,restarted_after_gap,care_setting,categorical,mixed_pathway,71,26,0.36619718309859156,516.0,0.3701550387596899,,,,-0.010092939936804927,0.9899578228559952,0.5937906446765585,1.6504411105493302,LOWER_RISK,0.010092939936804927,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.003957855661098353
UNIVARIATE_ASSOCIATION,restarted_after_gap,provider_specialty,categorical,medical_oncology,458,174,0.3799126637554585,129.0,0.3333333333333333,,,,0.19857496391929153,1.2196634547401168,0.8092897384164415,1.8381290064784237,HIGHER_RISK,0.19857496391929153,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0465793304221252
UNIVARIATE_ASSOCIATION,restarted_after_gap,provider_specialty,categorical,urology,129,43,0.3333333333333333,458.0,0.3799126637554585,,,,-0.19857496391929141,0.8198983056461898,0.5440314561576113,1.2356514021254321,LOWER_RISK,0.19857496391929141,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0465793304221252
UNIVARIATE_ASSOCIATION,restarted_after_gap,provider_volume_band,categorical,HIGH_GE_300,151,54,0.3576158940397351,436.0,0.3738532110091743,,,,-0.06716304480987528,0.935042735042735,0.6369075657632497,1.372734386203215,LOWER_RISK,0.06716304480987528,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.016237316969439197
UNIVARIATE_ASSOCIATION,restarted_after_gap,provider_volume_band,categorical,LOW_LT_150,201,83,0.4129353233830846,386.0,0.3471502590673575,,,,0.2797807209551446,1.3228397095038664,0.9325864400917951,1.8763996792276214,HIGHER_RISK,0.2797807209551446,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.06578506431572706
UNIVARIATE_ASSOCIATION,restarted_after_gap,provider_volume_band,categorical,MEDIUM_150_299,235,80,0.3404255319148936,352.0,0.38920454545454547,,,,-0.20905155475759463,0.8113534054370067,0.5753124039344617,1.1442380592044723,LOWER_RISK,0.20905155475759463,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.04877901353965186
UNIVARIATE_ASSOCIATION,restarted_after_gap,referral_proxy,categorical,COMPLETED_BY_INDEX,458,174,0.3799126637554585,129.0,0.3333333333333333,,,,0.19857496391929153,1.2196634547401168,0.8092897384164415,1.8381290064784237,HIGHER_RISK,0.19857496391929153,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0465793304221252
UNIVARIATE_ASSOCIATION,restarted_after_gap,referral_proxy,categorical,NO_PRE_INDEX_REFERRAL,12,5,0.4166666666666667,575.0,0.36869565217391304,,,,0.22668238030526308,1.2544313725490197,0.41206640964775143,3.818797241397044,HIGHER_RISK,0.22668238030526308,0.0,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.04797101449275365
UNIVARIATE_ASSOCIATION,restarted_after_gap,referral_proxy,categorical,RECORDED_NOT_COMPLETED_BY_INDEX,117,38,0.3247863247863248,470.0,0.38085106382978723,,,,-0.24023398250433411,0.78644382544104,0.5129126385539624,1.2058464621149447,LOWER_RISK,0.24023398250433411,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.05606473904346243
UNIVARIATE_ASSOCIATION,restarted_after_gap,prior_hospitalization,categorical,NO,587,217,0.3696763202725724,0.0,,,,,0.0,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,False,NOT VERIFIED,False,Feature has one observed level and cannot estimate an association.,
UNIVARIATE_ASSOCIATION,restarted_after_gap,insurance_type,categorical,MISSING,18,7,0.3888888888888889,569.0,0.36906854130052724,,,,0.10778450921172572,1.1138077042238976,0.43703698539952174,2.8385872212953145,HIGHER_RISK,0.10778450921172572,0.030664395229982964,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.019820347588361653
UNIVARIATE_ASSOCIATION,restarted_after_gap,insurance_type,categorical,commercial,34,12,0.35294117647058826,553.0,0.3707052441229656,,,,-0.05959446863782979,0.9421465260881319,0.46200324384520375,1.9212853772025522,LOWER_RISK,0.05959446863782979,0.030664395229982964,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.01776406765237737
UNIVARIATE_ASSOCIATION,restarted_after_gap,insurance_type,categorical,complementary,6,3,0.5,581.0,0.3683304647160069,,,,0.5384135802848198,1.7132867132867133,0.38567971389493166,7.610852363172121,HIGHER_RISK,0.5384135802848198,0.030664395229982964,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.1316695352839931
UNIVARIATE_ASSOCIATION,restarted_after_gap,insurance_type,categorical,employee_health,42,16,0.38095238095238093,545.0,0.3688073394495413,,,,0.06252035698133393,1.064516129032258,0.5620111842325226,2.0163203522671944,HIGHER_RISK,0.06252035698133393,0.030664395229982964,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.012145041502839626
