pathway,pathway_label,segment_dimension,segment_value,window_days,market_depth_context,n,eligible_n,eligible_observed_n,eligible_proxy_n,eligibility_uncertain_n,evaluable_eligible_n,censored_before_window_n,initiated_n,eligible_but_not_initiated_n,initiation_rate,treatment_gap,wilson_95_lower,wilson_95_upper,non_intensified_n,non_intensified_rate,follow_up_adequacy,missingness_rate,confidence_category,actionability,conclusion_type,initiation_event_type
mcrpc,mCRPC,provider_specialty,urology,30,mixed,362,346,0,346,0,341,5,2,339,0.005865102639296188,0.9941348973607038,0.0016098652836885469,0.021129850574258983,,,0.9855491329479769,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,provider_specialty,urology,60,mixed,362,346,0,346,0,337,9,2,335,0.005934718100890208,0.9940652818991098,0.001628991241610667,0.021377590114655703,,,0.9739884393063584,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,provider_specialty,urology,90,mixed,362,346,0,346,0,332,14,3,329,0.009036144578313253,0.9909638554216867,0.0030777145017795333,0.026226576568772777,,,0.9595375722543352,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,academic,30,mixed,77,74,0,74,0,72,2,0,72,0.0,1.0,0.0,0.05065293981139638,,,0.972972972972973,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,academic,60,mixed,77,74,0,74,0,70,4,0,70,0.0,1.0,0.0,0.05202487486728348,,,0.9459459459459459,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,academic,90,mixed,77,74,0,74,0,69,5,1,68,0.014492753623188406,0.9855072463768116,0.002562858644330375,0.07763307335057362,,,0.9324324324324325,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,community,30,mixed,226,216,0,216,0,213,3,2,211,0.009389671361502348,0.9906103286384976,0.002578720677814561,0.03358408203162865,,,0.9861111111111112,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,community,60,mixed,226,216,0,216,0,211,5,2,209,0.009478672985781991,0.990521327014218,0.0026031998857313013,0.03389624901057184,,,0.9768518518518519,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,community,90,mixed,226,216,0,216,0,209,7,2,207,0.009569377990430622,0.9904306220095693,0.002628148299936312,0.034214273482271684,,,0.9675925925925926,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,mixed_or_other,30,mixed,59,56,0,56,0,56,0,0,56,0.0,1.0,0.0,0.06419614448811528,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,mixed_or_other,60,mixed,59,56,0,56,0,56,0,0,56,0.0,1.0,0.0,0.06419614448811528,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,academic_vs_community,mixed_or_other,90,mixed,59,56,0,56,0,54,2,0,54,0.0,1.0,6.938893903907228e-18,0.06641586678100189,,,0.9642857142857143,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,65-74,30,mixed,148,141,0,141,0,138,3,1,137,0.007246376811594203,0.9927536231884058,0.001280277832255268,0.03990369076369965,,,0.9787234042553191,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,65-74,60,mixed,148,141,0,141,0,135,6,1,134,0.007407407407407408,0.9925925925925926,0.0013087545613434844,0.040765090741505236,,,0.9574468085106383,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,65-74,90,mixed,148,141,0,141,0,134,7,1,133,0.007462686567164179,0.9925373134328358,0.0013185304171489005,0.04106054817741181,,,0.950354609929078,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,75-84,30,mixed,93,87,0,87,0,86,1,1,85,0.011627906976744186,0.9883720930232558,0.002055515742405551,0.0629655880669656,,,0.9885057471264368,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,75-84,60,mixed,93,87,0,87,0,85,2,1,84,0.011764705882352941,0.9882352941176471,0.0020797335877093294,0.06367324699796226,,,0.9770114942528736,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,75-84,90,mixed,93,87,0,87,0,84,3,1,83,0.011904761904761904,0.9880952380952381,0.002104528901587875,0.06439699201788535,,,0.9655172413793104,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,85+,30,mixed,15,14,0,14,0,14,0,0,14,0.0,1.0,0.0,0.21531701192718142,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,85+,60,mixed,15,14,0,14,0,14,0,0,14,0.0,1.0,0.0,0.21531701192718142,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,85+,90,mixed,15,14,0,14,0,13,1,0,13,0.0,1.0,0.0,0.22810184305529166,,,0.9285714285714286,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,<65,30,mixed,106,104,0,104,0,103,1,0,103,0.0,1.0,0.0,0.03595603210734395,,,0.9903846153846154,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,<65,60,mixed,106,104,0,104,0,103,1,0,103,0.0,1.0,0.0,0.03595603210734395,,,0.9903846153846154,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,age_band,<65,90,mixed,106,104,0,104,0,101,3,1,100,0.009900990099009901,0.9900990099009901,0.001749866201761846,0.05396847460951917,,,0.9711538461538461,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,0-1,30,mixed,163,158,0,158,0,155,3,1,154,0.0064516129032258064,0.9935483870967742,0.0011397480503407414,0.03563651207295189,,,0.9810126582278481,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,0-1,60,mixed,163,158,0,158,0,152,6,1,151,0.006578947368421052,0.993421052631579,0.0011622614078393885,0.036321953333282364,,,0.9620253164556962,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,0-1,90,mixed,163,158,0,158,0,150,8,2,148,0.013333333333333334,0.9866666666666667,0.0036640523882232115,0.047307856380276334,,,0.9493670886075949,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,2-3,30,mixed,147,140,0,140,0,138,2,0,138,0.0,1.0,0.0,0.027083732840013083,,,0.9857142857142858,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,2-3,60,mixed,147,140,0,140,0,137,3,0,137,0.0,1.0,0.0,0.027276032081430486,,,0.9785714285714285,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,2-3,90,mixed,147,140,0,140,0,135,5,0,135,0.0,1.0,1.734723475976807e-18,0.027668940720936668,,,0.9642857142857143,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,4+,30,mixed,52,48,0,48,0,48,0,1,47,0.020833333333333332,0.9791666666666666,0.003687015979399688,0.10899469137531158,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,4+,60,mixed,52,48,0,48,0,48,0,1,47,0.020833333333333332,0.9791666666666666,0.003687015979399688,0.10899469137531158,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,comorbidity_band,4+,90,mixed,52,48,0,48,0,47,1,1,46,0.02127659574468085,0.9787234042553191,0.003765671010464995,0.11113236524331144,,,0.9791666666666666,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,bone,30,mixed,180,173,0,173,0,171,2,1,170,0.005847953216374269,0.9941520467836258,0.0010330277288595376,0.03237778525843868,,,0.9884393063583815,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,bone,60,mixed,180,173,0,173,0,167,6,1,166,0.005988023952095809,0.9940119760479041,0.001057789254986563,0.033135287840990055,,,0.9653179190751445,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,bone,90,mixed,180,173,0,173,0,164,9,1,163,0.006097560975609756,0.9939024390243902,0.0010771536693771344,0.03372709033210999,,,0.9479768786127167,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,lymph_node,30,mixed,70,69,0,69,0,67,2,1,66,0.014925373134328358,0.9850746268656716,0.002639503757676784,0.0798205197313466,,,0.9710144927536232,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,lymph_node,60,mixed,70,69,0,69,0,67,2,1,66,0.014925373134328358,0.9850746268656716,0.002639503757676784,0.0798205197313466,,,0.9710144927536232,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,lymph_node,90,mixed,70,69,0,69,0,66,3,1,65,0.015151515151515152,0.9848484848484849,0.0026795715344567483,0.08096112398225534,,,0.9565217391304348,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,multiple,30,mixed,61,56,0,56,0,55,1,0,55,0.0,1.0,0.0,0.06528714378942788,,,0.9821428571428571,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,multiple,60,mixed,61,56,0,56,0,55,1,0,55,0.0,1.0,0.0,0.06528714378942788,,,0.9821428571428571,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,multiple,90,mixed,61,56,0,56,0,55,1,0,55,0.0,1.0,0.0,0.06528714378942788,,,0.9821428571428571,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,unknown,30,mixed,12,11,0,11,0,11,0,0,11,0.0,1.0,2.7755575615628914e-17,0.2588400172488141,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,unknown,60,mixed,12,11,0,11,0,11,0,0,11,0.0,1.0,2.7755575615628914e-17,0.2588400172488141,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,unknown,90,mixed,12,11,0,11,0,11,0,0,11,0.0,1.0,2.7755575615628914e-17,0.2588400172488141,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,visceral,30,mixed,39,37,0,37,0,37,0,0,37,0.0,1.0,0.0,0.09406095745514377,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,visceral,60,mixed,39,37,0,37,0,37,0,0,37,0.0,1.0,0.0,0.09406095745514377,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,metastatic_site,visceral,90,mixed,39,37,0,37,0,36,1,1,35,0.027777777777777776,0.9722222222222222,0.004920280295569679,0.141700337350308,,,0.972972972972973,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2019-2020,30,mixed,65,64,0,64,0,64,0,0,64,0.0,1.0,0.0,0.056626022971156334,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2019-2020,60,mixed,65,64,0,64,0,64,0,0,64,0.0,1.0,0.0,0.056626022971156334,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2019-2020,90,mixed,65,64,0,64,0,64,0,0,64,0.0,1.0,0.0,0.056626022971156334,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2021-2022,30,mixed,110,104,0,104,0,104,0,0,104,0.0,1.0,0.0,0.03562261687512055,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2021-2022,60,mixed,110,104,0,104,0,104,0,0,104,0.0,1.0,0.0,0.03562261687512055,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2021-2022,90,mixed,110,104,0,104,0,104,0,1,103,0.009615384615384616,0.9903846153846154,0.0016993291044208915,0.05246900667694733,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2023-2024,30,mixed,123,118,0,118,0,117,1,2,115,0.017094017094017096,0.9829059829059829,0.004700284108284717,0.06019127641391957,,,0.9915254237288136,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2023-2024,60,mixed,123,118,0,118,0,117,1,2,115,0.017094017094017096,0.9829059829059829,0.004700284108284717,0.06019127641391957,,,0.9915254237288136,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2023-2024,90,mixed,123,118,0,118,0,117,1,2,115,0.017094017094017096,0.9829059829059829,0.004700284108284717,0.06019127641391957,,,0.9915254237288136,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2025+,30,mixed,64,60,0,60,0,56,4,0,56,0.0,1.0,0.0,0.06419614448811528,,,0.9333333333333333,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2025+,60,mixed,64,60,0,60,0,52,8,0,52,0.0,1.0,0.0,0.06879459041288215,,,0.8666666666666667,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,calendar_period,2025+,90,mixed,64,60,0,60,0,47,13,0,47,0.0,1.0,6.938893903907228e-18,0.0755601711983887,,,0.7833333333333333,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,prior_treatment_status,no_prior_treatment_observed,30,mixed,241,225,0,225,0,225,0,0,225,0.0,1.0,1.734723475976807e-18,0.016787157579740745,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,prior_treatment_status,no_prior_treatment_observed,60,mixed,241,225,0,225,0,225,0,0,225,0.0,1.0,1.734723475976807e-18,0.016787157579740745,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,prior_treatment_status,no_prior_treatment_observed,90,mixed,241,225,0,225,0,225,0,0,225,0.0,1.0,1.734723475976807e-18,0.016787157579740745,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,prior_treatment_status,prior_treatment_observed,30,mixed,121,121,0,121,0,116,5,2,114,0.017241379310344827,0.9827586206896551,0.004740913854513688,0.06069212442267886,,,0.9586776859504132,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,prior_treatment_status,prior_treatment_observed,60,mixed,121,121,0,121,0,112,9,2,110,0.017857142857142856,0.9821428571428571,0.004910708625338288,0.062781726562021,,,0.9256198347107438,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,prior_treatment_status,prior_treatment_observed,90,mixed,121,121,0,121,0,107,14,3,104,0.028037383177570093,0.9719626168224299,0.009580293417619429,0.07920947504476293,,,0.8842975206611571,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
active_surveillance,Active surveillance uptake,overall,ALL,30,mixed,5055,3367,3367,0,0,3367,0,634,2733,0.18829818829818828,0.8117018117018118,0.1754506382176543,0.20185620408546665,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,overall,ALL,60,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,overall,ALL,90,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,AU,30,scan,476,311,311,0,0,311,0,68,243,0.21864951768488747,0.7813504823151125,0.1762966053156098,0.2678683334980667,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,AU,60,scan,476,311,311,0,0,311,0,178,133,0.572347266881029,0.427652733118971,0.5168079723264534,0.6261210434071729,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,AU,90,scan,476,311,311,0,0,311,0,178,133,0.572347266881029,0.427652733118971,0.5168079723264534,0.6261210434071729,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,CA,30,scan,477,297,297,0,0,297,0,59,238,0.19865319865319866,0.8013468013468014,0.1572509765125369,0.24775152314176624,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,CA,60,scan,477,297,297,0,0,297,0,172,125,0.5791245791245792,0.42087542087542085,0.5223158774687234,0.6339125164767948,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,CA,90,scan,477,297,297,0,0,297,0,172,125,0.5791245791245792,0.42087542087542085,0.5223158774687234,0.6339125164767948,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,CN,30,scan,429,271,271,0,0,271,0,32,239,0.11808118081180811,0.8819188191881919,0.08489560547313352,0.1619433010097279,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,CN,60,scan,429,271,271,0,0,271,0,86,185,0.3173431734317343,0.6826568265682658,0.2648094567987965,0.3749830636930068,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,CN,90,scan,429,271,271,0,0,271,0,86,185,0.3173431734317343,0.6826568265682658,0.2648094567987965,0.3749830636930068,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,DE,30,deep,955,651,651,0,0,651,0,140,511,0.21505376344086022,0.7849462365591398,0.18521213153623783,0.2482386449568867,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,DE,60,deep,955,651,651,0,0,651,0,380,271,0.5837173579109063,0.4162826420890937,0.545467263937159,0.6209852033465321,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,DE,90,deep,955,651,651,0,0,651,0,380,271,0.5837173579109063,0.4162826420890937,0.545467263937159,0.6209852033465321,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,FR,30,scan,592,386,386,0,0,386,0,82,304,0.21243523316062177,0.7875647668393783,0.17456624778492635,0.25597169377903195,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,FR,60,scan,592,386,386,0,0,386,0,203,183,0.5259067357512953,0.4740932642487047,0.47608314686018127,0.5752197412872099,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,FR,90,scan,592,386,386,0,0,386,0,203,183,0.5259067357512953,0.4740932642487047,0.47608314686018127,0.5752197412872099,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,JP,30,deep,909,628,628,0,0,628,0,118,510,0.18789808917197454,0.8121019108280254,0.15927742443053067,0.2203139161839524,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,JP,60,deep,909,628,628,0,0,628,0,290,338,0.46178343949044587,0.5382165605095541,0.4231419578003123,0.5008896349279917,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,JP,90,deep,909,628,628,0,0,628,0,290,338,0.46178343949044587,0.5382165605095541,0.4231419578003123,0.5008896349279917,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,US,30,deep,1217,823,823,0,0,823,0,135,688,0.16403402187120292,0.8359659781287971,0.1403057607238123,0.19088415521655644,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,US,60,deep,1217,823,823,0,0,823,0,429,394,0.5212636695018226,0.47873633049817743,0.48711436288675963,0.5552153892689131,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market,US,90,deep,1217,823,823,0,0,823,0,429,394,0.5212636695018226,0.47873633049817743,0.48711436288675963,0.5552153892689131,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market_group,Deep,30,deep,3081,2102,2102,0,0,2102,0,393,1709,0.18696479543292102,0.813035204567079,0.17087362634183967,0.20419807895641257,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market_group,Deep,60,deep,3081,2102,2102,0,0,2102,0,1099,1003,0.5228353948620361,0.4771646051379639,0.5014603090177199,0.5441271653678179,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market_group,Deep,90,deep,3081,2102,2102,0,0,2102,0,1099,1003,0.5228353948620361,0.4771646051379639,0.5014603090177199,0.5441271653678179,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market_group,Scan,30,scan,1974,1265,1265,0,0,1265,0,241,1024,0.19051383399209487,0.8094861660079051,0.16982225407255733,0.2130794414582323,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market_group,Scan,60,scan,1974,1265,1265,0,0,1265,0,639,626,0.5051383399209486,0.4948616600790514,0.47761221806954957,0.5326333476496071,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,market_group,Scan,90,scan,1974,1265,1265,0,0,1265,0,639,626,0.5051383399209486,0.4948616600790514,0.47761221806954957,0.5326333476496071,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,disease_state,localized,30,mixed,5055,3367,3367,0,0,3367,0,634,2733,0.18829818829818828,0.8117018117018118,0.1754506382176543,0.20185620408546665,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,disease_state,localized,60,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,disease_state,localized,90,mixed,5055,3367,3367,0,0,3367,0,1738,1629,0.5161865161865162,0.48381348381348377,0.4992975102303802,0.5330386280206728,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,censored,30,mixed,166,166,166,0,0,166,0,55,111,0.3313253012048193,0.6686746987951807,0.26424828186073984,0.4060327329200912,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,censored,60,mixed,166,166,166,0,0,166,0,166,0,1.0,0.0,0.9773812776139649,0.9999999999999999,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,censored,90,mixed,166,166,166,0,0,166,0,166,0,1.0,0.0,0.9773812776139649,0.9999999999999999,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,continued,30,mixed,1107,1107,1107,0,0,1107,0,403,704,0.3640469738030714,0.6359530261969286,0.3362174797407661,0.3928167948128697,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,continued,60,mixed,1107,1107,1107,0,0,1107,0,1107,0,1.0,0.0,0.9965417211598845,0.9999999999999999,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,continued,90,mixed,1107,1107,1107,0,0,1107,0,1107,0,1.0,0.0,0.9965417211598845,0.9999999999999999,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
active_surveillance,Active surveillance uptake,active_surveillance_status,exited,30,mixed,465,465,465,0,0,465,0,176,289,0.37849462365591396,0.6215053763440861,0.3355758169520167,0.4234046148185428,,,1.0,0.0,MEDIUM,DIRECTIONAL_ONLY,PROXY-BASED,active_surveillance_uptake
